order_id,sample_id,site,date_collected,test,parameter,result,units,rep_limit,analysis_employee,param_analysis_date,instrument,method,matrix
2019102103,2019102103-03,304 LA CB Epi,2019-10-21T02:20:40Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2017051604,2017051604-01,304 LA CB Epi,2017-05-16T02:42:41Z,Susp P,Susp P,6,µg/L,0.2,hpolaczek,2017-11-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-SuspP,Lake Water
2017061304,2017061304-01,304 LA CB Epi,2017-06-13T04:22:04Z,Susp P,Susp P,6,µg/L,0.2,hpolaczek,2017-11-22T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017071104,2017071104-01,304 LA CB Epi,2017-07-11T03:11:31Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-11-26T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017081505,2017081505-01,304 LA CB Epi,2017-08-15T03:02:41Z,Susp P,Susp P,5,µg/L,0.2,hpolaczek,2017-11-29T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017091204,2017091204-01,304 LA CB Epi,2017-09-12T02:41:16Z,Susp P,Susp P,5,µg/L,0.2,hpolaczek,2017-11-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017101104,2017101104-01,304 LA CB Epi,2017-10-11T02:51:42Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-12-04T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018052908,2018052908-01,304 LA CB Epi,2018-05-29T06:08:40Z,Susp P,Susp P,7,µg/L,0.2,sstrapazzon,2019-01-22T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018061806,2018061806-01,304 LA CB Epi,2018-06-18T02:19:41Z,Susp P,Susp P,6,µg/L,0.2,sstrapazzon,2019-02-09T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018071604,2018071604-01,304 LA CB Epi,2018-07-16T02:13:15Z,Susp P,Susp P,7,µg/L,0.2,sstrapazzon,2019-01-01T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018082006,2018082006-01,304 LA CB Epi,2018-08-20T02:30:09Z,Susp P,Susp P,6,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018091803,2018091803-01,304 LA CB Epi,2018-09-18T02:11:02Z,Susp P,Susp P,7,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018101504,2018101504-01,304 LA CB Epi,2018-10-15T03:08:36Z,Susp P,Susp P,7,µg/L,0.2,sstrapazzon,2018-11-25T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019051306,2019051306-01,304 LA CB Epi,2019-05-13T07:39:21Z,Susp P,Susp P,7,µg/L,1,mbouch,2019-11-25T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019061006,2019061006-01,304 LA CB Epi,2019-06-10T04:50:36Z,Susp P,Susp P,12,µg/L,1,mbouch,2019-12-01T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019070805,2019070805-01,304 LA CB Epi,2019-07-08T07:41:17Z,Susp P,Susp P,13,µg/L,1,mbouch,2019-12-08T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019081305,2019081305-01,304 LA CB Epi,2019-08-13T02:23:05Z,Susp P,Susp P,42,µg/L,1,mbouch,2019-12-15T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019090904,2019090904-01,304 LA CB Epi,2019-09-09T05:05:47Z,Susp P,Susp P,30,µg/L,1,amachutchin,2020-01-15T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019100704,2019100704-01,304 LA CB Epi,2019-10-07T02:17:50Z,Susp P,Susp P,29,µg/L,1,amachutchin,2020-01-28T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019102103,2019102103-01,304 LA CB Epi,2019-10-21T02:20:40Z,Susp P,Susp P,31,µg/L,1,amachutchin,2020-01-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019102103,2019102103-03,304 LA CB Epi,2019-10-21T02:20:40Z,Susp P,Susp P,29,µg/L,1,amachutchin,2020-01-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017051604,2017051604-01,304 LA CB Epi,2017-05-16T02:42:41Z,TDN,TDN,315,µg/L,4.4,NA,2017-05-18T04:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017061304,2017061304-01,304 LA CB Epi,2017-06-13T04:22:04Z,TDN,TDN,350,µg/L,4.4,NA,2017-06-15T08:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017071104,2017071104-01,304 LA CB Epi,2017-07-11T03:11:31Z,TDN,TDN,318,µg/L,4.4,NA,2017-07-13T08:30:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017081505,2017081505-01,304 LA CB Epi,2017-08-15T03:02:41Z,TDN,TDN,293,µg/L,4.4,NA,2017-08-16T07:30:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017091204,2017091204-01,304 LA CB Epi,2017-09-12T02:41:16Z,TDN,TDN,312,µg/L,4.4,NA,2017-09-14T03:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017101104,2017101104-01,304 LA CB Epi,2017-10-11T02:51:42Z,TDN,TDN,348,µg/L,4.4,NA,2017-10-16T09:30:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018052908,2018052908-01,304 LA CB Epi,2018-05-29T06:08:40Z,TDN,TDN,327,µg/L,4.4,rnykvist,2018-05-30T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018061806,2018061806-01,304 LA CB Epi,2018-06-18T02:19:41Z,TDN,TDN,312,µg/L,4.4,rnykvist,2018-06-19T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018071604,2018071604-01,304 LA CB Epi,2018-07-16T02:13:15Z,TDN,TDN,308,µg/L,4.4,rnykvist,2018-08-08T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018082006,2018082006-01,304 LA CB Epi,2018-08-20T02:30:09Z,TDN,TDN,300,µg/L,4.4,marmstrong,2018-08-27T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018091803,2018091803-01,304 LA CB Epi,2018-09-18T02:11:02Z,TDN,TDN,274,µg/L,4.4,marmstrong,2018-09-18T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018101504,2018101504-01,304 LA CB Epi,2018-10-15T03:08:36Z,TDN,TDN,343,µg/L,4.4,marmstrong,2018-10-17T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2019051306,2019051306-01,304 LA CB Epi,2019-05-13T07:39:21Z,TDN,TDN,495.262,µg/L,4.4,mbouch,2019-05-20T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019061006,2019061006-01,304 LA CB Epi,2019-06-10T04:50:36Z,TDN,TDN,331.6,µg/L,4.4,shavens,2019-06-12T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019070805,2019070805-01,304 LA CB Epi,2019-07-08T07:41:17Z,TDN,TDN,311.5,µg/L,4.4,NA,2019-07-10T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019081305,2019081305-01,304 LA CB Epi,2019-08-13T02:23:05Z,TDN,TDN,352.4,µg/L,4.4,mbouch,2019-08-14T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019090904,2019090904-01,304 LA CB Epi,2019-09-09T05:05:47Z,TDN,TDN,389.4,µg/L,4.4,mbouch,2019-09-11T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019100704,2019100704-01,304 LA CB Epi,2019-10-07T02:17:50Z,TDN,TDN,389,µg/L,4.4,mbouch,2019-10-14T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019102103,2019102103-01,304 LA CB Epi,2019-10-21T02:20:40Z,TDN,TDN,366.9,µg/L,4.4,mbouch,2019-10-23T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019102103,2019102103-03,304 LA CB Epi,2019-10-21T02:20:40Z,TDN,TDN,369.5,µg/L,4.4,mbouch,2019-10-23T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2017051604,2017051604-01,304 LA CB Epi,2017-05-16T02:42:41Z,TDP,TDP,5.24,µg/L,0.5,NA,2017-05-17T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017061304,2017061304-01,304 LA CB Epi,2017-06-13T04:22:04Z,TDP,TDP,6.144,µg/L,0.5,NA,2017-06-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017071104,2017071104-01,304 LA CB Epi,2017-07-11T03:11:31Z,TDP,TDP,5.094,µg/L,0.5,NA,2017-07-12T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017081505,2017081505-01,304 LA CB Epi,2017-08-15T03:02:41Z,TDP,TDP,3.936,µg/L,0.5,NA,2017-08-16T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017091204,2017091204-01,304 LA CB Epi,2017-09-12T02:41:16Z,TDP,TDP,3.468,µg/L,0.5,NA,2017-09-14T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017101104,2017101104-01,304 LA CB Epi,2017-10-11T02:51:42Z,TDP,TDP,4.018,µg/L,0.5,hpolaczek,2017-10-17T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018052908,2018052908-01,304 LA CB Epi,2018-05-29T06:08:40Z,TDP,TDP,4.04,µg/L,0.5,bcooney,2018-06-04T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018061806,2018061806-01,304 LA CB Epi,2018-06-18T02:19:41Z,TDP,TDP,3.325,µg/L,0.5,lalsip,2018-06-27T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018071604,2018071604-01,304 LA CB Epi,2018-07-16T02:13:15Z,TDP,TDP,2.938,µg/L,0.5,bcooney,2018-07-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018082006,2018082006-01,304 LA CB Epi,2018-08-20T02:30:09Z,TDP,TDP,3.424,µg/L,0.5,lalsip,2018-08-22T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018091803,2018091803-01,304 LA CB Epi,2018-09-18T02:11:02Z,TDP,TDP,2.332,µg/L,0.5,sstrapazzon,2018-09-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2018101504,2018101504-01,304 LA CB Epi,2018-10-15T03:08:36Z,TDP,TDP,5.1,µg/L,0.5,dlangenfeld,2018-10-17T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019051306,2019051306-01,304 LA CB Epi,2019-05-13T07:39:21Z,TDP,TDP,2.9,µg/L,0.5,dlangenfeld,2019-05-15T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019061006,2019061006-01,304 LA CB Epi,2019-06-10T04:50:36Z,TDP,TDP,4.8,µg/L,0.5,dlangenfeld,2019-06-12T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019070805,2019070805-01,304 LA CB Epi,2019-07-08T07:41:17Z,TDP,TDP,20.8,µg/L,0.5,dlangenfeld,2019-07-10T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019081305,2019081305-01,304 LA CB Epi,2019-08-13T02:23:05Z,TDP,TDP,7.5,µg/L,0.5,dlangenfeld,2019-08-14T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019090904,2019090904-01,304 LA CB Epi,2019-09-09T05:05:47Z,TDP,TDP,9.8,µg/L,0.5,bcooney,2019-09-11T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019100704,2019100704-01,304 LA CB Epi,2019-10-07T02:17:50Z,TDP,TDP,6.4,µg/L,0.5,klockhart,2019-10-09T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019102103,2019102103-01,304 LA CB Epi,2019-10-21T02:20:40Z,TDP,TDP,9.4,µg/L,0.5,klockhart,2019-10-24T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019102103,2019102103-03,304 LA CB Epi,2019-10-21T02:20:40Z,TDP,TDP,9.1,µg/L,0.5,klockhart,2019-10-24T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,Chla,Chla,9.59,µg/L,0.5,NA,NA,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,Chla,Chla,14.78,µg/L,0.5,mbouch,2019-07-22T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,Chla,Chla,12.83,µg/L,0.5,mbouch,2019-07-29T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,Chla,Chla,36.66,µg/L,0.5,mbouch,2019-08-26T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,Chla,Chla,36.69,µg/L,0.5,mbouch,2019-09-25T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,Chla,Chla,16.04,µg/L,0.5,mbouch,2019-10-28T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,Chla,Chla,14.42,µg/L,0.5,mbouch,2019-10-28T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,DIC,DIC,471,µM,NA,bcooney,2019-05-12T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,DIC,DIC,506,µM,NA,bcooney,2019-06-09T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,DIC,DIC,409,µM,NA,bcooney,2019-07-07T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,DIC,DIC,889,µM,NA,bcooney,2019-08-12T18:00:00Z,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,DIC,DIC,1049,µM,NA,bcooney,2019-09-08T18:00:00Z,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,DIC,DIC,140,µM,NA,shavens,2019-10-06T18:00:00Z,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,DIC,DIC,127,µM,NA,bcooney,2019-10-20T18:00:00Z,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,DOC,DOC,637,µM,13,mbouch,2019-11-25T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,DOC,DOC,649,µM,13,mbouch,2019-11-26T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,DOC,DOC,640,µM,13,mbouch,2019-12-02T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,DOC,DOC,804,µM,13,mbouch,2019-12-11T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,DOC,DOC,941,µM,13,dlangenfeld,2020-02-25T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,DOC,DOC,816,µM,13,dlangenfeld,2020-03-02T06:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,DOC,DOC,869,µM,13,dlangenfeld,2020-03-02T06:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,NH3,NH3-N,373.82,µg/L,4.4,mbouch,2019-05-14T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,NH3,NH3-N,247.86,µg/L,4.4,shavens,2019-06-10T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,NH3,NH3-N,28.9,µg/L,4.4,mbouch,2019-07-08T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,NH3,NH3-N,143.6,µg/L,4.4,mbouch,2019-08-12T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,NH3,NH3-N,1217.3,µg/L,4.4,mbouch,2019-09-11T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,NH3,NH3-N,63.7,µg/L,4.4,shavens,2019-10-08T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,NH3,NH3-N,22.4,µg/L,4.4,mbouch,2019-10-22T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,NO2,NO2-N,2.98,µg/L,1,mbouch,2019-05-14T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,NO2,NO2-N,0.93,µg/L,1,shavens,2019-06-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,NO2,NO2-N,0.8,µg/L,1,mbouch,2019-07-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,NO2,NO2-N,1.7,µg/L,1,mbouch,2019-08-12T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,NO2,NO2-N,1.9,µg/L,1,mbouch,2019-09-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,NO2,NO2-N,0.88,µg/L,0.46,shavens,2019-10-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,NO2,NO2-N,1.1,µg/L,1,mbouch,2019-10-22T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,NO3,NO3-N,42.81,µg/L,1.12,mbouch,2019-05-14T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,NO3,NO3-N,1.12,µg/L,1.12,shavens,2019-06-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,NO3,NO3-N,14.5,µg/L,1.12,mbouch,2019-07-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,NO3,NO3-N,2.2,µg/L,1.12,mbouch,2019-08-12T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,NO3,NO3-N,3.1,µg/L,1.12,mbouch,2019-09-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,NO3,NO3-N,4.22,µg/L,1.12,shavens,2019-10-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,NO3,NO3-N,4.3,µg/L,1.12,mbouch,2019-10-22T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,pH,pH,5.865,SU,NA,bcooney,2019-05-12T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,pH,pH,5.779,SU,NA,bcooney,2019-06-09T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,pH,pH,5.599,SU,NA,bcooney,2019-07-07T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,pH,pH,5.907,SU,NA,bcooney,2019-08-12T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,pH,pH,6.177,SU,NA,bcooney,2019-09-08T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,pH,pH,5.667,SU,NA,shavens,2019-10-06T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,pH,pH,5.548,SU,NA,bcooney,2019-10-20T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,Susp C/N,Susp C,1718,µg/L,10,BASL - UAlberta,2019-09-24T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,Susp C/N,Susp N,161,µg/L,15,BASL - UAlberta,2019-09-24T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,Susp C/N,Susp C,2920,µg/L,10,BASL - UAlberta,2019-09-25T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,Susp C/N,Susp N,281,µg/L,10,BASL - UAlberta,2019-09-25T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,Susp C/N,Susp C,1913,µg/L,10,BASL - UAlberta,2019-12-09T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,Susp C/N,Susp N,227,µg/L,10,BASL - UAlberta,2019-12-09T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,Susp C/N,Susp C,3329,µg/L,10,BASL - UAlberta,2020-01-08T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,Susp C/N,Susp N,453,µg/L,10,BASL - UAlberta,2020-01-08T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,Susp C/N,Susp C,4056,µg/L,10,BASL - UAlberta,2020-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,Susp C/N,Susp N,504,µg/L,10,BASL - UAlberta,2020-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,Susp C/N,Susp C,1226,µg/L,10,BASL - UAlberta,2020-01-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,Susp C/N,Susp N,164,µg/L,10,BASL - UAlberta,2020-01-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,Susp C/N,Susp C,1502,µg/L,10,BASL - UAlberta,2020-01-15T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,Susp C/N,Susp N,226,µg/L,10,BASL - UAlberta,2020-01-15T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
