order_id,sample_id,site,date_collected,test,parameter,result,units,rep_limit,analysis_employee,param_analysis_date,instrument,method,matrix
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,NO2,NO2-N,0,µg/L,0.46,NA,2017-10-11T08:45:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,NO2,NO2-N,1,µg/L,0.46,rnykvist,2018-05-29T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,NO2,NO2-N,0,µg/L,0.46,rnykvist,2018-06-18T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,NO2,NO2-N,0,µg/L,0.46,rnykvist,2018-07-17T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,NO2,NO2-N,0,µg/L,0.46,rnykvist,2018-08-21T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,NO2,NO2-N,6,µg/L,0.46,NA,NA,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,NO2,NO2-N,6,µg/L,0.46,NA,NA,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,NO2,NO2-N,7,µg/L,4,marmstrong,2018-10-15T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,NO2,NO2-N,2.11,µg/L,0.46,mbouch,2019-05-14T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,NO2,NO2-N,1.43,µg/L,0.46,shavens,2019-06-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,NO2,NO2-N,0.5,µg/L,0.46,mbouch,2019-07-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,NO2,NO2-N,1,µg/L,0.46,mbouch,2019-08-12T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,NO2,NO2-N,0.7,µg/L,0.46,mbouch,2019-09-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,NO2,NO2-N,0.77,µg/L,0.46,shavens,2019-10-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,NO2,NO2-N,1.2,µg/L,0.46,mbouch,2019-10-22T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,NO3,NO3-N,2,µg/L,1.12,jdearnley,2017-05-16T09:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,NO3,NO3-N,0,µg/L,1.12,jdearnley,2017-06-15T03:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,NO3,NO3-N,0,µg/L,1.12,NA,2017-07-11T08:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,NO3,NO3-N,2,µg/L,1.12,NA,2017-08-15T08:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,NO3,NO3-N,2,µg/L,1.12,NA,2017-09-13T07:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,NO3,NO3-N,0,µg/L,1.12,NA,2017-10-11T08:45:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,NO3,NO3-N,0,µg/L,1.12,rnykvist,2018-05-29T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,NO3,NO3-N,0,µg/L,1.12,rnykvist,2018-06-18T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,NO3,NO3-N,0,µg/L,1.12,rnykvist,2018-07-17T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,NO3,NO3-N,2,µg/L,1.12,rnykvist,2018-08-21T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,NO3,NO3-N,9,µg/L,1.12,NA,NA,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,NO3,NO3-N,10,µg/L,1.12,NA,NA,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,NO3,NO3-N,7,µg/L,1.12,marmstrong,2018-10-15T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,NO3,NO3-N,13,µg/L,1.12,mbouch,2019-05-14T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,NO3,NO3-N,11.15,µg/L,1.12,shavens,2019-06-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,NO3,NO3-N,2.4,µg/L,1.12,mbouch,2019-07-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,NO3,NO3-N,2.4,µg/L,1.12,mbouch,2019-08-12T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,NO3,NO3-N,6,µg/L,1.12,mbouch,2019-09-10T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,NO3,NO3-N,6.05,µg/L,1.12,shavens,2019-10-08T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,NO3,NO3-N,8,µg/L,1.12,mbouch,2019-10-22T18:00:00Z,AutoAnalyzer 3,ELA-NO2/NO3,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,pH,pH,6.604,SU,NA,NA,NA,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,pH,pH,6.756,SU,NA,NA,2017-06-12T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,pH,pH,6.687,SU,NA,NA,2017-07-10T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,pH,pH,6.597,SU,NA,NA,2017-08-14T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,pH,pH,6.802,SU,NA,bgirouard,2017-09-11T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,pH,pH,6.611,SU,NA,bgirouard,2017-10-10T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,pH,pH,6.823,SU,NA,bcooney,2019-05-13T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,pH,pH,6.969,SU,NA,bcooney,2019-06-09T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,pH,pH,6.875,SU,NA,bcooney,2019-07-07T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,pH,pH,6.477,SU,NA,bcooney,2019-08-12T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,pH,pH,8.79,SU,NA,bcooney,2019-09-08T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,pH,pH,5.86,SU,NA,shavens,2019-10-06T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,pH,pH,5.854,SU,NA,bcooney,2019-10-20T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,Susp C/N,Susp C,714.5,µg/L,41.5,U of Alberta,2017-12-19T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,Susp C/N,Susp C,1024.9,µg/L,41.5,U of Alberta,2018-01-18T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,Susp C/N,Susp C,1276.4,µg/L,41.5,U of Alberta,2018-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,Susp C/N,Susp C,1338.3,µg/L,41.5,U of Alberta,2018-01-23T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,Susp C/N,Susp C,1107.7,µg/L,41.5,U of Alberta,2018-01-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,Susp C/N,Susp C,1494,µg/L,41.5,U of Alberta,2018-01-30T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Susp C/N,Susp C,878,µg/L,41.5,BASL - UAlberta,2019-02-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Susp C/N,Susp C,1284,µg/L,41.5,BASL - UAlberta,2019-02-20T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Susp C/N,Susp C,1862.5,µg/L,41.5,BASL - UAlberta,2019-02-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Susp C/N,Susp C,4433.3,µg/L,41.5,BASL - UAlberta,2019-02-27T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Susp C/N,Susp C,3519.2,µg/L,41.5,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Susp C/N,Susp C,3344,µg/L,41.5,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,Susp C/N,Susp C,2130,µg/L,41.5,BASL - UAlberta,2019-03-06T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,Susp C/N,Susp C,443,µg/L,10,BASL - UAlberta,2019-09-24T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,Susp C/N,Susp C,1523,µg/L,10,BASL - UAlberta,2019-09-25T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,Susp C/N,Susp C,1816,µg/L,10,BASL - UAlberta,2019-12-09T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Susp C/N,Susp C,1582,µg/L,10,BASL - UAlberta,2020-01-08T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Susp C/N,Susp C,3978,µg/L,10,BASL - UAlberta,2020-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Susp C/N,Susp C,2702,µg/L,10,BASL - UAlberta,2020-01-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Susp C/N,Susp C,1326,µg/L,10,BASL - UAlberta,2020-01-15T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,Susp C/N,Susp N,75.9,µg/L,15,U of Alberta,2017-12-19T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,Susp C/N,Susp N,108.8,µg/L,15,U of Alberta,2018-01-18T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,Susp C/N,Susp N,152,µg/L,15,U of Alberta,2018-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,Susp C/N,Susp N,162.7,µg/L,15,U of Alberta,2018-01-23T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,Susp C/N,Susp N,105.7,µg/L,15,U of Alberta,2018-01-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,Susp C/N,Susp N,71.3,µg/L,15,U of Alberta,2018-01-30T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Susp C/N,Susp N,113.1,µg/L,10,BASL - UAlberta,2019-02-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Susp C/N,Susp N,137.1,µg/L,10,BASL - UAlberta,2019-02-20T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Susp C/N,Susp N,190.2,µg/L,10,BASL - UAlberta,2019-02-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Susp C/N,Susp N,354.7,µg/L,10,BASL - UAlberta,2019-02-27T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Susp C/N,Susp N,338.5,µg/L,10,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Susp C/N,Susp N,362.2,µg/L,10,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,Susp C/N,Susp N,200,µg/L,10,BASL - UAlberta,2019-03-06T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,Susp C/N,Susp N,50,µg/L,15,BASL - UAlberta,2019-09-24T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,Susp C/N,Susp N,175,µg/L,10,BASL - UAlberta,2019-09-25T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,Susp C/N,Susp N,211,µg/L,10,BASL - UAlberta,2019-12-09T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Susp C/N,Susp N,206,µg/L,10,BASL - UAlberta,2020-01-08T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Susp C/N,Susp N,811,µg/L,10,BASL - UAlberta,2020-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Susp C/N,Susp N,540,µg/L,10,BASL - UAlberta,2020-01-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Susp C/N,Susp N,211,µg/L,10,BASL - UAlberta,2020-01-15T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Susp Fe,Susp Fe,164,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Susp Fe,Susp Fe,135,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Susp Fe,Susp Fe,197,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Susp Fe,Susp Fe,278,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Susp Fe,Susp Fe,256,µg/L,19.4,cgregory,2019-05-02T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Susp Fe,Susp Fe,225,µg/L,19.4,cgregory,2019-05-02T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018101503,2018101503-01,303 LA CB Epi,2018-10-15T03:06:50Z,Susp Fe,Susp Fe,246,µg/L,19.4,cgregory,2019-05-02T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019051404,2019051404-01,303 LA CB Epi,2019-05-14T07:15:26Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019061003,2019061003-01,303 LA CB Epi,2019-06-10T02:17:09Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019070803,2019070803-01,303 LA CB Epi,2019-07-08T02:38:20Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019081304,2019081304-01,303 LA CB Epi,2019-08-13T02:21:49Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019090903,2019090903-01,303 LA CB Epi,2019-09-09T02:40:05Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019100703,2019100703-01,303 LA CB Epi,2019-10-07T02:13:41Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019102102,2019102102-01,303 LA CB Epi,2019-10-21T02:16:24Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2017051603,2017051603-01,303 LA CB Epi,2017-05-16T02:42:21Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-11-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-SuspP,Lake Water
2017061303,2017061303-01,303 LA CB Epi,2017-06-13T04:21:44Z,Susp P,Susp P,9,µg/L,0.2,hpolaczek,2017-11-22T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017071103,2017071103-01,303 LA CB Epi,2017-07-11T03:10:33Z,Susp P,Susp P,8,µg/L,0.2,hpolaczek,2017-11-26T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017081504,2017081504-01,303 LA CB Epi,2017-08-15T03:02:17Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-11-29T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017091203,2017091203-01,303 LA CB Epi,2017-09-12T02:39:59Z,Susp P,Susp P,7,µg/L,0.2,hpolaczek,2017-11-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017101103,2017101103-01,303 LA CB Epi,2017-10-11T02:50:50Z,Susp P,Susp P,6,µg/L,0.2,hpolaczek,2017-12-04T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018052907,2018052907-01,303 LA CB Epi,2018-05-29T06:08:14Z,Susp P,Susp P,8,µg/L,0.2,sstrapazzon,2019-02-20T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018061804,2018061804-01,303 LA CB Epi,2018-06-18T02:15:57Z,Susp P,Susp P,8,µg/L,0.2,sstrapazzon,2019-02-09T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018071603,2018071603-01,303 LA CB Epi,2018-07-16T02:12:11Z,Susp P,Susp P,10,µg/L,0.2,sstrapazzon,2019-01-01T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018082005,2018082005-01,303 LA CB Epi,2018-08-20T02:28:36Z,Susp P,Susp P,16,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018091802,2018091802-01,303 LA CB Epi,2018-09-18T02:09:06Z,Susp P,Susp P,14,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018091802,2018091802-02,303 LA CB Epi,2018-09-18T02:09:06Z,Susp P,Susp P,11,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
