time_stamp,lake_number_rbr,depth_rbr,water_temp_rbr,o2_dis_rbr,percent_o2_sat,sp_cond_rbr,chlorophyll_rbr,voltage_rbr
2019-10-07T06:56:46Z,304,2.708,9.18,8.18,67.56980242475501,13.1154286302092,NA,0
2019-10-07T06:57:26Z,304,3.008,9.16,8.14,67.2081435793827,13.0904268393765,NA,0
2019-10-07T06:58:05Z,304,3.389,9.15,8.15,67.27507155070158,13.0797061568964,NA,0
2019-10-07T06:58:50Z,304,3.496,9.15,8.14,67.19252545063937,13.0797061568964,NA,0
2019-10-07T06:59:32Z,304,4,9.13,8.13,67.07878937017772,13.051116635242,NA,0
2019-10-07T07:00:12Z,304,4.993,9.11,8.07,66.55279362721951,13.0189725444017,NA,0
2019-10-07T07:01:02Z,304,6.03,9.08,7.677,63.26760230250558,12.8533066830117,NA,0
2019-10-21T02:14:23Z,304,0.022,8.36,10.76,87.19980242275248,12.0623954820846,NA,0
2019-10-21T02:15:33Z,304,0.514,8.27,10.76,87.01668677394376,12.0722701268975,0,4.928
2019-10-21T02:16:15Z,304,1.019,8.31,10.75,87.01708909388007,12.1340439512302,0,4.942
2019-10-21T02:17:18Z,304,2.025,7.988,10.28,82.58856105769304,11.6703775779145,0,4.948
2019-10-21T02:18:20Z,304,3.029,7.781,9.43,75.39349261935583,11.3489514508163,0,4.948
2019-10-21T02:19:20Z,304,4.051,7.587,8.86,70.51499221159523,11.0598312526604,0,4.948
2019-10-21T02:20:13Z,304,5.002,7.599,8.47,67.43002720597265,11.0680791005711,0,4.948
